year,selling_price,km_driven,fuel,seller_type,transmission,owner,selling_price
2015,509200.00000000006,55340,0,2,0,0,509200.00000000006
2017,402000.0,46507,1,2,0,0,402000.0
2013,301500.0,1000,1,1,0,1,301500.0
2018,2546000.0,10000,1,1,1,0,2546000.0
2013,1058600.0,86000,1,1,1,0,1058600.0
2019,3316500.0,30000,1,1,1,0,3316500.0
2016,358450.0,52600,1,0,0,0,358450.0
2012,150750.0,110000,0,0,0,1,150750.0
2017,368500.0,19890,0,1,1,0,368500.0
2016,448900.0,7104,0,2,0,0,448900.0
2015,418750.0,11918,0,2,0,0,418750.0
2017,348400.0,10510,0,1,1,0,348400.0
2016,160130.0,41000,0,1,0,0,160130.0
2017,1742000.0,47162,1,2,1,0,1742000.0
2015,502500.00000000006,45974,1,2,0,0,502500.00000000006
2012,154099.33000000002,49824,0,1,0,0,154099.33000000002
2013,871000.0,58500,1,1,1,0,871000.0
2005,53600.0,56580,0,1,0,0,53600.0
2012,257950.00000000003,52000,1,1,0,0,257950.00000000003
2015,509200.00000000006,55340,0,2,0,0,509200.00000000006
2017,402000.0,46507,1,2,0,0,402000.0
2017,435500.0,70000,1,0,0,0,435500.0
2011,93800.0,60000,0,0,0,1,93800.0
2011,100500.0,70000,0,0,0,0,100500.0
2018,301500.0,10000,0,0,0,1,301500.0
2006,113900.0,245244,1,0,0,3,113900.0
2017,268000.0,60000,0,0,0,0,268000.0
2016,201000.0,30000,0,0,0,0,201000.0
2012,167500.0,8000,0,0,0,0,167500.0
2019,335000.0,10000,0,0,0,0,335000.0
2002,56950.0,100000,1,0,0,2,56950.0
2012,201000.0,110000,1,0,0,0,201000.0
2005,53600.0,56580,0,1,0,0,53600.0
2015,495800.00000000006,45000,1,1,1,0,495800.00000000006
2005,46900.0,68500,0,1,0,0,46900.0
2019,324949.33,5007,0,1,1,0,324949.33
2013,109880.0,30000,0,0,0,0,109880.0
2008,93800.0,70000,0,0,1,0,93800.0
2011,669330.0,49600,1,1,1,0,669330.0
2005,37520.0,23000,0,0,0,1,37520.0
2006,703500.0,30000,1,1,1,0,703500.0
2010,127300.00000000001,38000,0,1,0,0,127300.00000000001
2018,2612330.0,22000,1,1,1,0,2612330.0
2011,157450.0,43100,0,1,0,0,157450.0
2017,234500.0,10171,0,1,0,0,234500.0
2015,311550.0,41123,1,1,0,0,311550.0
2017,1273000.0,20118,0,1,1,0,1273000.0
2014,301500.0,40000,1,1,0,0,301500.0
2015,529300.0,52517,1,1,0,0,529300.0
2019,603000.0,20000,1,0,0,0,603000.0
2014,301500.0,99117,1,1,0,0,301500.0
2009,90450.0,90000,0,0,0,0,90450.0
2019,284750.0,3700,0,0,0,0,284750.0
2010,67000.0,80000,1,0,0,0,67000.0
2015,435500.0,100000,1,0,0,1,435500.0
2011,60300.0,54000,1,0,0,0,60300.0
2017,167500.0,19000,0,0,0,0,167500.0
2014,201000.0,120000,1,0,0,0,201000.0
2014,184250.0,30000,0,0,0,0,184250.0
2017,402000.0,43500,0,0,0,0,402000.0
2016,180900.0,60000,0,0,0,1,180900.0
2016,160800.0,70000,0,0,0,1,160800.0
2014,804000.0,135000,1,0,1,2,804000.0
2012,107200.0,50000,1,0,0,0,107200.0
2018,529300.0,19571,1,1,0,0,529300.0
2018,804000.0,29600,0,1,0,0,804000.0
2011,117250.0,70000,0,0,0,0,117250.0
2018,636500.0,15000,1,0,1,0,636500.0
2019,227800.0,50000,0,0,0,0,227800.0
2017,552750.0,13500,1,0,0,0,552750.0
2018,2077000.0000000002,22000,0,0,1,0,2077000.0000000002
2018,522600.00000000006,25000,1,1,0,0,522600.00000000006
2010,234500.0,80000,0,0,1,2,234500.0
2018,462300.0,39000,0,1,0,0,462300.0
2016,164150.0,60000,0,0,0,0,164150.0
2018,529300.0,49000,1,1,0,0,529300.0
2018,455600.0,48600,0,1,0,0,455600.0
2017,361800.0,20000,0,0,0,1,361800.0
2016,284750.0,25000,0,0,0,0,284750.0
2008,93800.0,120000,0,0,0,0,93800.0
2019,737000.0,30000,1,0,0,0,737000.0
2015,479050.0,35000,1,0,0,0,479050.0
2013,247900.00000000003,90000,0,0,0,0,247900.00000000003
2007,117250.0,80000,1,0,0,1,117250.0
1998,670000.0,35000,0,0,1,1,670000.0
2013,62176.00000000001,25000,0,0,0,1,62176.00000000001
2014,194970.0,90000,1,0,0,0,194970.0
2013,62176.00000000001,25000,0,0,0,1,62176.00000000001
2016,234500.0,20000,0,0,0,0,234500.0
1998,43550.0,60000,0,1,0,2,43550.0
2015,435500.0,58000,1,0,0,0,435500.0
2014,234500.0,40000,0,1,0,0,234500.0
2005,50250.0,70000,0,0,0,1,50250.0
2012,294800.0,70000,1,1,0,0,294800.0
2013,180900.0,60000,0,0,0,0,180900.0
2014,770500.0,135000,1,1,0,0,770500.0
2015,159460.0,70000,0,1,0,0,159460.0
2013,737000.0,40000,0,0,1,1,737000.0
2015,804000.0,75000,1,1,0,1,804000.0
2010,174200.0,150000,1,0,0,0,174200.0
2012,234500.0,140000,1,0,0,2,234500.0
2015,321600.0,70000,1,0,0,0,321600.0
2012,231150.0,137250,1,0,0,1,231150.0
2013,335000.0,110000,1,0,0,1,335000.0
2017,398650.0,27000,0,1,0,0,398650.0
2019,867650.0,9000,1,1,0,0,867650.0
2019,904500.0,5400,1,1,0,4,904500.0
2020,362470.0,1000,0,1,0,4,362470.0
2018,345050.0,16000,0,1,0,0,345050.0
2019,599649.3300000001,13000,1,1,0,4,599649.3300000001
2012,217750.0,47000,1,1,0,0,217750.0
2018,619750.0,22000,0,0,0,0,619750.0
2017,566149.3300000001,30000,0,0,0,0,566149.3300000001
2018,619750.0,20000,0,0,0,0,619750.0
2013,201000.0,60000,1,0,0,0,201000.0
2008,435500.0,75000,0,0,0,1,435500.0
2010,117250.0,64000,0,1,0,0,117250.0
2015,217750.0,80000,1,0,0,0,217750.0
2017,402000.0,90000,1,0,0,0,402000.0
2018,469000.0,30000,0,0,0,0,469000.0
2003,63650.00000000001,120000,0,0,1,1,63650.00000000001
2019,328300.0,20000,0,1,0,0,328300.0
2013,254600.00000000003,100000,1,0,0,0,254600.00000000003
2018,368500.0,31000,0,1,0,0,368500.0
2013,150750.0,47000,0,1,0,0,150750.0
2018,381900.0,11200,0,0,0,0,381900.0
2018,204350.0,35000,0,1,0,0,204350.0
2010,160800.0,50000,3,1,0,0,160800.0
2015,469000.0,55000,1,1,0,0,469000.0
2018,192960.0,20000,0,1,0,0,192960.0
2017,536000.0,75000,1,1,0,0,536000.0
2017,288100.0,93000,0,1,0,0,288100.0
2009,130650.00000000001,57000,1,1,0,1,130650.00000000001
2014,217750.0,30000,0,1,0,0,217750.0
2013,301500.0,73000,1,1,0,0,301500.0
2016,422100.0,65000,1,1,0,0,422100.0
2009,167500.0,62000,0,1,0,1,167500.0
2007,90450.0,85000,0,1,0,0,90450.0
2010,73700.0,73000,0,0,0,0,73700.0
2012,234500.0,55000,1,1,0,0,234500.0
2016,160800.0,5800,0,0,0,1,160800.0
2009,234500.0,350000,1,0,0,0,234500.0
2018,402000.0,30000,0,0,0,0,402000.0
2018,502500.00000000006,20000,1,0,0,0,502500.00000000006
2018,180900.0,20000,0,0,0,0,180900.0
2007,60300.0,100000,0,0,0,1,60300.0
2013,234500.0,65000,0,0,0,0,234500.0
2013,190950.0,90000,1,0,0,1,190950.0
2011,445550.0,267000,1,0,0,1,445550.0
2005,117250.0,250000,1,0,0,1,117250.0
2011,234500.0,140000,1,0,0,1,234500.0
2018,820750.0,22000,0,1,1,0,820750.0
2010,190950.0,60000,0,1,0,1,190950.0
2018,670000.0,28635,0,1,0,0,670000.0
2018,522600.00000000006,32114,1,1,0,0,522600.00000000006
2014,201000.0,82000,0,1,0,1,201000.0
2006,107200.0,95149,0,1,0,1,107200.0
2018,418750.0,68458,0,1,0,0,418750.0
2010,177550.0,42000,0,0,0,0,177550.0
2014,345050.0,90000,1,0,0,1,345050.0
2016,140700.0,30000,0,0,0,0,140700.0
2009,93800.0,80000,0,0,0,1,93800.0
2015,629800.0,128000,1,0,0,0,629800.0
2013,502500.00000000006,80000,1,0,0,0,502500.00000000006
2016,408700.0,100000,1,0,0,0,408700.0
2015,301500.0,50000,1,0,0,0,301500.0
2012,274699.33,56000,1,0,0,0,274699.33
2018,67000.0,21302,0,0,0,0,67000.0
2016,435500.0,100000,1,0,0,0,435500.0
2017,435500.0,80000,1,0,0,0,435500.0
2010,100500.0,105546,0,0,0,0,100500.0
2018,335000.0,10000,0,0,0,0,335000.0
2012,670000.0,80000,1,0,0,1,670000.0
2013,227800.0,35000,0,0,0,0,227800.0
2019,536000.0,11240,0,0,0,0,536000.0
2013,676700.0,120000,1,0,0,0,676700.0
2011,234500.0,120000,1,0,0,2,234500.0
2016,398650.0,70000,1,0,0,0,398650.0
2014,469000.0,130000,1,0,0,2,469000.0
2019,177550.0,40000,0,0,0,0,177550.0
2015,214400.0,60000,0,0,0,1,214400.0
2011,207700.0,110000,0,0,0,0,207700.0
2014,469000.0,130000,1,0,0,0,469000.0
2009,87100.0,80000,0,0,0,1,87100.0
2009,100500.0,120000,1,0,0,1,100500.0
2015,201000.0,104000,1,0,0,1,201000.0
2011,100500.0,100000,0,0,0,1,100500.0
2003,80400.0,132343,0,0,0,1,80400.0
2016,636500.0,90000,1,0,0,1,636500.0
2007,67000.0,60000,0,0,0,1,67000.0
2015,301500.0,76000,1,0,0,0,301500.0
2004,20100.0,60000,0,0,0,2,20100.0
2009,134000.0,30000,0,0,0,1,134000.0
2010,167500.0,96000,1,0,0,1,167500.0
2018,871000.0,10000,1,0,0,0,871000.0
2017,284750.0,36000,1,1,0,0,284750.0
2017,368500.0,12997,1,1,0,0,368500.0
2017,335000.0,40000,0,0,1,0,335000.0
2018,770500.0,26430,1,1,0,0,770500.0
2015,318250.0,24600,0,1,0,0,318250.0
2011,174200.0,28481,0,1,0,0,174200.0
2013,234500.0,100000,0,0,0,0,234500.0
2013,502500.00000000006,41988,1,1,0,0,502500.00000000006
2009,120600.0,30375,0,1,0,0,120600.0
2017,234500.0,7658,0,1,1,0,234500.0
2017,409370.0,34400,1,1,0,0,409370.0
2017,217750.0,18500,0,1,0,0,217750.0
2015,187600.0,26134,0,1,0,0,187600.0
2014,201000.0,28942,0,1,1,0,201000.0
2012,476370.0,53600,1,1,0,0,476370.0
2015,570170.0,53652,1,1,0,0,570170.0
2011,174200.0,52895,1,1,0,0,174200.0
2013,368500.0,42324,1,1,0,1,368500.0
2016,700149.3300000001,65000,1,1,0,0,700149.3300000001
2012,368500.0,60236,1,1,0,0,368500.0
2014,140700.0,70000,0,0,0,1,140700.0
2014,140700.0,70000,0,0,0,2,140700.0
2009,194300.0,100000,1,0,0,1,194300.0
2008,168169.33000000002,110000,1,0,0,0,168169.33000000002
2019,402000.0,10300,0,0,0,0,402000.0
2014,180900.0,120000,1,0,0,1,180900.0
2012,368500.0,142000,1,0,0,0,368500.0
2017,536000.0,25000,1,0,0,0,536000.0
2020,335000.0,5000,0,0,0,0,335000.0
2016,358450.0,52600,1,0,0,0,358450.0
2016,265320.0,28643,0,1,0,0,265320.0
2014,402000.0,50000,1,0,0,0,402000.0
2019,385250.0,30000,0,1,0,0,385250.0
2020,348400.0,5000,0,0,0,0,348400.0
2018,938000.0,30000,1,0,1,0,938000.0
2018,402000.0,7600,0,0,1,0,402000.0
2013,130650.00000000001,47253,1,1,0,0,130650.00000000001
2015,188270.0,4432,0,1,1,1,188270.0
2010,50250.0,110000,0,0,0,1,50250.0
2014,268000.0,25000,0,0,0,0,268000.0
2009,62310.00000000001,70000,1,0,0,1,62310.00000000001
2016,375200.0,68523,0,1,0,0,375200.0
2019,268000.0,5000,0,0,0,0,268000.0
2018,308199.33,40000,0,0,0,0,308199.33
2017,301500.0,43000,1,0,0,0,301500.0
2010,58960.0,80251,2,1,0,1,58960.0
2010,167500.0,34500,0,0,0,1,167500.0
2000,14740.0,42743,0,1,0,2,14740.0
2013,87100.0,93900,1,0,0,1,87100.0
2004,52930.0,80000,0,0,0,0,52930.0
2012,80400.0,110000,1,0,0,0,80400.0
2011,1139000.0,100000,1,0,1,1,1139000.0
2012,201000.0,25000,1,0,0,0,201000.0
2012,201000.0,25000,1,0,0,0,201000.0
2009,97150.0,25000,0,0,0,0,97150.0
2019,2144000.0,20000,1,0,1,0,2144000.0
2013,160800.0,10000,0,0,0,0,160800.0
2018,469000.0,30000,1,0,0,0,469000.0
2010,97150.0,110000,0,0,0,1,97150.0
2014,358450.0,80000,1,0,0,1,358450.0
2016,281400.0,21000,0,0,0,0,281400.0
2016,234500.0,20000,0,0,0,0,234500.0
2015,368500.0,32000,1,0,0,0,368500.0
2007,502500.00000000006,180000,1,0,0,0,502500.00000000006
2012,132660.0,70000,1,0,0,1,132660.0
2013,281400.0,50000,1,0,0,0,281400.0
2013,281400.0,50000,1,0,0,0,281400.0
2004,130650.00000000001,120000,1,0,0,0,130650.00000000001
2012,100500.0,55766,0,0,0,1,100500.0
2011,184250.0,40000,0,0,0,1,184250.0
2001,43550.0,60000,0,0,0,2,43550.0
2008,134000.0,50000,0,0,0,0,134000.0
2010,167500.0,110000,1,0,0,1,167500.0
2013,301500.0,1000,1,1,0,1,301500.0
2018,395300.0,26350,1,1,0,0,395300.0
2012,150750.0,110000,0,0,0,1,150750.0
2015,150750.0,68745,1,1,0,0,150750.0
2006,110550.0,132000,0,0,0,0,110550.0
2019,576200.0,35000,1,0,0,0,576200.0
2016,603000.0,47000,1,0,0,0,603000.0
2013,121940.0,100000,1,0,0,0,121940.0
2010,67000.0,80000,1,0,0,0,67000.0
2006,67000.0,40000,0,0,0,1,67000.0
2017,251250.00000000003,27289,0,1,1,0,251250.00000000003
2018,351750.0,10980,0,1,1,0,351750.0
2016,214400.0,24662,0,1,0,0,214400.0
2013,351750.0,37000,1,1,0,0,351750.0
2014,435500.0,28245,1,1,0,0,435500.0
2017,385250.0,27005,1,1,0,0,385250.0
2014,237850.0,39227,0,1,0,0,237850.0
2016,314900.0,31367,1,1,0,0,314900.0
2008,148070.0,35008,0,1,0,0,148070.0
2009,130650.00000000001,27005,0,1,0,0,130650.00000000001
2001,56950.0,86000,0,0,0,1,56950.0
2013,268000.0,50000,1,0,0,0,268000.0
2017,435500.0,20000,1,0,0,0,435500.0
2010,268000.0,50000,0,0,0,0,268000.0
2012,197650.0,80000,1,0,0,1,197650.0
2006,40200.0,135000,3,0,0,3,40200.0
2003,73700.0,120000,1,0,0,2,73700.0
2015,368500.0,113600,1,0,0,0,368500.0
2008,127300.00000000001,70000,0,0,0,2,127300.00000000001
2018,577539.3300000001,20000,1,1,0,0,577539.3300000001
2018,523940.00000000006,14000,0,1,0,0,523940.00000000006
2018,560120.0,26000,1,1,0,0,560120.0
2016,466320.0,138925,0,1,0,0,466320.0
2016,399320.0,121764,1,1,0,0,399320.0
2016,410040.0,105429,0,1,0,0,410040.0
2015,77049.33,35000,0,0,0,0,77049.33
2017,227800.0,60000,1,0,0,0,227800.0
2020,368500.0,5000,0,0,0,0,368500.0
2008,77049.33,70000,0,0,0,2,77049.33
2000,70350.0,80000,0,0,0,0,70350.0
2019,596300.0,20000,1,0,0,0,596300.0
2019,479050.0,8000,0,0,0,0,479050.0
2014,351750.0,54000,0,1,0,1,351750.0
2012,492450.00000000006,55300,1,1,1,0,492450.00000000006
2016,331650.0,11958,0,1,0,0,331650.0
2017,686750.0,9000,0,1,0,0,686750.0
2015,502500.00000000006,70000,1,0,0,0,502500.00000000006
2013,402000.0,120000,1,0,0,0,402000.0
2014,318250.0,23122,0,1,0,1,318250.0
2007,53600.0,58000,0,1,0,1,53600.0
2013,217750.0,62200,1,1,0,0,217750.0
2014,984900.0000000001,34000,1,1,1,1,984900.0000000001
2015,234500.0,53000,1,0,0,1,234500.0
2013,1876000.0,49000,1,1,1,0,1876000.0
2017,140700.0,15000,0,1,0,1,140700.0
2012,233830.0,44500,1,1,0,1,233830.0
2013,301500.0,50000,0,0,0,0,301500.0
2013,770500.0,53000,1,1,1,0,770500.0
2009,140700.0,63500,0,1,1,0,140700.0
2018,3015000.0,9800,0,1,1,0,3015000.0
2017,552750.0,13599,0,1,1,0,552750.0
2017,1842500.0,13000,1,0,1,0,1842500.0
2012,107200.0,110000,1,0,0,0,107200.0
2014,368500.0,100000,1,0,0,1,368500.0
2006,63650.00000000001,110000,0,0,0,2,63650.00000000001
2014,485750.0,90000,1,0,0,1,485750.0
2019,448900.0,17000,0,0,0,0,448900.0
2008,43550.0,140000,0,0,0,0,43550.0
2015,335000.0,50000,1,0,0,1,335000.0
2017,402000.0,53000,0,0,0,0,402000.0
2017,234500.0,70000,0,0,0,1,234500.0
2012,134000.0,70000,1,0,0,1,134000.0
2008,73700.0,154000,1,0,0,2,73700.0
2012,100500.0,80000,0,0,0,0,100500.0
2003,50250.0,110000,1,0,0,1,50250.0
2013,234500.0,90000,1,0,0,1,234500.0
2018,1139000.0,15000,1,0,0,0,1139000.0
2011,596300.0,86000,1,0,1,1,596300.0
2014,335000.0,120000,1,0,0,0,335000.0
2019,402000.0,5200,0,0,0,0,402000.0
2010,66330.0,60000,0,0,0,1,66330.0
2011,157450.0,46000,0,0,0,0,157450.0
2006,50250.0,40000,0,0,0,1,50250.0
2014,402000.0,90000,1,0,0,1,402000.0
2019,670000.0,25000,1,0,0,1,670000.0
2012,261300.00000000003,90000,1,0,0,0,261300.00000000003
2015,402000.0,70000,1,0,0,0,402000.0
2017,402000.0,70000,0,0,0,1,402000.0
2019,489100.00000000006,35000,1,0,0,1,489100.00000000006
2017,301500.0,12700,0,0,1,0,301500.0
2011,167500.0,80000,1,0,0,0,167500.0
2018,938000.0,20000,1,0,0,0,938000.0
2018,201000.0,20000,0,0,0,0,201000.0
2017,536000.0,19000,0,0,0,0,536000.0
2009,83750.0,95000,1,0,0,1,83750.0
2019,1742000.0,9500,1,0,1,0,1742000.0
2012,201000.0,50000,0,0,0,0,201000.0
2012,197650.0,90000,1,0,0,0,197650.0
2013,435500.0,45839,0,1,0,0,435500.0
2010,134000.0,74510,0,1,0,0,134000.0
2009,87100.0,87293,0,1,0,0,87100.0
2012,167500.0,156040,1,1,0,0,167500.0
2004,268000.0,93415,1,1,0,0,268000.0
2017,288100.0,101159,0,1,0,0,288100.0
2015,113900.0,80000,0,0,0,1,113900.0
2019,301500.0,12000,0,0,0,0,301500.0
2013,234500.0,90000,0,0,0,0,234500.0
2011,87100.0,68519,0,1,0,0,87100.0
2012,120600.0,55130,1,1,0,0,120600.0
2014,318250.0,65239,0,1,0,0,318250.0
2015,314900.0,58182,0,1,0,0,314900.0
2012,134000.0,91245,1,1,0,0,134000.0
2013,435500.0,102989,1,1,0,0,435500.0
2010,268000.0,50000,0,0,0,0,268000.0
2000,67000.0,120000,0,0,0,0,67000.0
2014,274699.33,90000,1,0,0,0,274699.33
2018,428800.0,25000,1,0,0,0,428800.0
2007,107200.0,80000,0,0,0,1,107200.0
2013,121940.0,100000,1,0,0,0,121940.0
2018,502500.00000000006,70000,1,0,0,0,502500.00000000006
2002,100500.0,50000,1,0,0,2,100500.0
2008,53600.0,100000,0,0,0,1,53600.0
2016,160800.0,90000,1,0,0,2,160800.0
2005,40200.0,60000,0,0,0,2,40200.0
2007,46900.0,120000,0,0,0,2,46900.0
2008,190950.0,90000,1,0,1,1,190950.0
2015,234500.0,60000,1,0,0,1,234500.0
2015,468330.0,30000,1,0,0,1,468330.0
2011,184250.0,108000,1,0,0,1,184250.0
2012,234500.0,160000,1,0,0,1,234500.0
2006,90450.0,90000,0,0,0,2,90450.0
2010,217750.0,120000,1,0,0,2,217750.0
2012,435500.0,102000,1,0,0,1,435500.0
2009,201000.0,178000,1,0,0,1,201000.0
2014,804000.0,200000,1,0,0,1,804000.0
2012,301500.0,60000,0,1,0,0,301500.0
2019,284750.0,3000,0,0,0,0,284750.0
2006,100500.0,75118,0,0,0,1,100500.0
2013,194300.0,140000,1,0,0,1,194300.0
2014,224450.0,60000,0,0,0,1,224450.0
2006,80400.0,79000,0,1,0,3,80400.0
2005,13400.0,25000,0,0,0,1,13400.0
2005,167500.0,70000,0,0,0,0,167500.0
2008,80400.0,41723,0,0,0,1,80400.0
2010,167500.0,70000,0,0,0,0,167500.0
2012,147400.0,70000,1,0,0,1,147400.0
2005,40870.0,4637,0,0,0,1,40870.0
2016,415400.0,70000,1,0,0,0,415400.0
2014,284750.0,100000,1,0,0,1,284750.0
2009,56950.0,120000,1,0,0,1,56950.0
2015,180900.0,40000,1,0,0,1,180900.0
2009,120600.0,220000,1,0,0,0,120600.0
2018,201000.0,20000,0,0,0,0,201000.0
2017,536000.0,19000,0,0,0,0,536000.0
2009,83750.0,95000,1,0,0,1,83750.0
2017,301500.0,30000,0,0,0,0,301500.0
2012,301500.0,42655,1,0,0,0,301500.0
2017,167500.0,43000,0,0,0,1,167500.0
2012,485750.0,70000,1,0,0,0,485750.0
2010,167500.0,55000,0,0,0,0,167500.0
2010,66330.0,80000,1,0,0,1,66330.0
2017,234500.0,55000,0,0,0,0,234500.0
2018,342370.0,70000,0,0,0,0,342370.0
2012,201000.0,80000,1,0,0,0,201000.0
2010,737000.0,110000,0,0,1,0,737000.0
2010,83750.0,60000,0,0,0,2,83750.0
2018,335000.0,30000,0,0,0,0,335000.0
2013,257950.00000000003,80000,1,0,0,1,257950.00000000003
2012,234500.0,90000,0,0,0,0,234500.0
2003,40200.0,50000,0,0,0,0,40200.0
2012,201000.0,50000,0,0,0,0,201000.0
2012,268000.0,70000,1,0,0,0,268000.0
2014,368500.0,110000,1,0,0,0,368500.0
2012,201000.0,80000,0,0,0,1,201000.0
2012,167500.0,156000,1,0,0,0,167500.0
2012,536000.0,180000,1,0,0,0,536000.0
2018,201000.0,25000,0,0,0,0,201000.0
2004,53600.0,120000,0,0,0,0,53600.0
2020,804000.0,11000,1,0,0,0,804000.0
2017,237850.0,40000,0,0,1,0,237850.0
2015,348400.0,50000,1,0,0,0,348400.0
2012,335000.0,26000,1,0,0,0,335000.0
2008,77049.33,30000,0,0,0,0,77049.33
2014,1206000.0,50000,1,0,0,0,1206000.0
2018,536000.0,20000,1,0,0,0,536000.0
2008,70350.0,30000,0,0,0,1,70350.0
2011,90450.0,78000,0,0,0,0,90450.0
2011,113900.0,40000,0,0,0,1,113900.0
2014,368500.0,100000,0,0,0,0,368500.0
2009,167500.0,70000,0,0,0,2,167500.0
2014,435500.0,30000,1,0,0,1,435500.0
2008,140700.0,77000,0,0,1,2,140700.0
2011,174200.0,150000,1,0,0,0,174200.0
2016,502500.00000000006,69000,1,0,0,0,502500.00000000006
2016,904500.0,120000,1,0,1,0,904500.0
2012,147400.0,120000,1,0,0,1,147400.0
2008,73700.0,110000,0,0,0,1,73700.0
2017,824100.0,70000,1,0,1,0,824100.0
2013,147400.0,110000,1,0,0,0,147400.0
2009,87100.0,50000,1,0,0,0,87100.0
2012,221100.0,44000,0,0,0,0,221100.0
2010,170849.33000000002,90000,0,0,0,1,170849.33000000002
2014,402000.0,50000,0,0,0,1,402000.0
2012,140700.0,50000,0,0,0,0,140700.0
2014,201000.0,146000,1,0,0,0,201000.0
2018,285420.0,15000,0,0,1,0,285420.0
2015,177550.0,60000,0,0,0,0,177550.0
2016,301500.0,35000,0,0,0,1,301500.0
2012,321600.0,80000,1,0,0,0,321600.0
2010,26800.0,90000,0,0,0,0,26800.0
2011,264650.0,70000,0,0,0,1,264650.0
2013,154099.33000000002,62000,0,0,0,1,154099.33000000002
2018,586250.0,10000,0,0,1,0,586250.0
2010,113900.0,80000,2,0,0,3,113900.0
2015,335000.0,35000,0,0,0,1,335000.0
2013,301500.0,1000,1,1,0,1,301500.0
2018,2546000.0,10000,1,1,1,0,2546000.0
2013,1058600.0,86000,1,1,1,0,1058600.0
2019,3316500.0,30000,1,1,1,0,3316500.0
2016,358450.0,52600,1,0,0,0,358450.0
2012,150750.0,110000,0,0,0,1,150750.0
2017,368500.0,19890,0,1,1,0,368500.0
2016,448900.0,7104,0,2,0,0,448900.0
2015,418750.0,11918,0,2,0,0,418750.0
2017,348400.0,10510,0,1,1,0,348400.0
2016,160130.0,41000,0,1,0,0,160130.0
2017,1742000.0,47162,1,2,1,0,1742000.0
2015,502500.00000000006,45974,1,2,0,0,502500.00000000006
2012,154099.33000000002,49824,0,1,0,0,154099.33000000002
2013,871000.0,58500,1,1,1,0,871000.0
2005,53600.0,56580,0,1,0,0,53600.0
2012,257950.00000000003,52000,1,1,0,0,257950.00000000003
2015,509200.00000000006,55340,0,2,0,0,509200.00000000006
2017,402000.0,46507,1,2,0,0,402000.0
2019,301500.0,40000,0,0,0,0,301500.0
2019,301500.0,40000,0,0,0,0,301500.0
2012,368500.0,120000,1,0,0,2,368500.0
2013,134000.0,60000,0,0,0,0,134000.0
2008,53600.0,90000,0,0,0,1,53600.0
2010,201000.0,250000,1,0,0,1,201000.0
2019,452250.0,15000,1,0,0,0,452250.0
2017,174200.0,30000,0,0,0,0,174200.0
2019,335000.0,15000,0,0,0,0,335000.0
2012,100500.0,55766,0,0,0,1,100500.0
2006,67000.0,80000,0,0,0,0,67000.0
2001,46900.0,117000,0,0,0,1,46900.0
2004,67000.0,70000,0,0,0,0,67000.0
2012,489100.00000000006,110000,1,0,0,1,489100.00000000006
2016,351750.0,100000,1,0,0,1,351750.0
2016,351750.0,105000,1,0,0,1,351750.0
2009,368500.0,182000,1,0,0,2,368500.0
2012,281400.0,95000,1,0,0,1,281400.0
2015,335000.0,70000,0,0,0,0,335000.0
2009,110550.0,76000,0,0,0,1,110550.0
2014,435500.0,70000,1,0,0,1,435500.0
2013,130650.00000000001,46000,1,0,0,0,130650.00000000001
1999,50250.0,70000,0,0,0,0,50250.0
2005,67000.0,120000,1,0,0,1,67000.0
2017,1185900.0,25000,1,0,0,0,1185900.0
2006,60300.0,90000,0,0,0,0,60300.0
2016,345050.0,50000,1,0,0,0,345050.0
2017,469000.0,24585,1,1,0,4,469000.0
2001,41540.0,70000,0,0,0,0,41540.0
2011,147400.0,110000,1,0,0,2,147400.0
2019,348400.0,10000,2,0,0,0,348400.0
2010,113900.0,100000,0,0,0,0,113900.0
2011,127300.00000000001,110000,1,0,0,1,127300.00000000001
2011,100500.0,100000,1,0,0,1,100500.0
2009,83750.0,65000,0,0,0,0,83750.0
2015,194300.0,40000,1,0,0,2,194300.0
2019,328300.0,13900,0,0,0,0,328300.0
2017,291449.33,17563,0,0,0,0,291449.33
2016,254600.00000000003,15000,0,0,0,0,254600.00000000003
2012,134000.0,82000,1,0,0,1,134000.0
2016,331650.0,40000,1,0,0,0,331650.0
2014,599649.3300000001,173000,1,0,0,2,599649.3300000001
2014,402000.0,151000,1,0,0,1,402000.0
2015,201000.0,50000,0,0,0,0,201000.0
2017,288100.0,15000,0,0,0,0,288100.0
2017,247900.00000000003,80000,1,0,0,0,247900.00000000003
2019,502500.00000000006,11000,0,0,0,0,502500.00000000006
2016,201000.0,50000,2,0,0,0,201000.0
2012,469000.0,120000,1,0,1,1,469000.0
2007,67000.0,70000,3,0,0,2,67000.0
2015,201000.0,90000,0,0,0,0,201000.0
2012,87100.0,185000,1,0,0,1,87100.0
2016,435500.0,40000,1,0,0,0,435500.0
2017,341699.33,25000,1,0,0,0,341699.33
2013,670000.0,117780,1,0,0,1,670000.0
2010,187600.0,120000,1,0,0,1,187600.0
2017,402000.0,120000,1,0,0,0,402000.0
2013,140700.0,120000,1,0,0,2,140700.0
2014,770500.0,110000,1,0,1,1,770500.0
2018,154099.33000000002,30000,0,0,0,0,154099.33000000002
2018,164150.0,30000,0,0,0,0,164150.0
2015,402000.0,60000,1,0,0,0,402000.0
2016,251250.00000000003,25000,0,0,0,0,251250.00000000003
2015,100500.0,55000,1,0,0,1,100500.0
